boro_name,county_fips,boro_code,tract_id,pop_2000,pop_2010,pop_change,pop_percent_change,created_at,updated_at,the_geom,cartodb_id,borotract_id
Brooklyn,047,3,023200,6059,5699,-360,-5.9,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,524,3023200
Brooklyn,047,3,023300,4875,5061,186,3.8,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,525,3023300
Brooklyn,047,3,023400,4710,5059,349,7.4,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,526,3023400
Brooklyn,047,3,023500,1953,3928,1975,101.1,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,527,3023500
Brooklyn,047,3,023600,5222,5600,378,7.2,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,528,3023600
Brooklyn,047,3,023800,4470,4590,120,2.7,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,529,3023800
Brooklyn,047,3,024000,4634,4693,59,1.3,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,530,3024000
Brooklyn,047,3,024100,1564,2229,665,42.5,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,531,3024100
Brooklyn,047,3,024200,2808,2984,176,6.3,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,532,3024200
Brooklyn,047,3,024300,3954,3786,-168,-4.2,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,533,3024300
Brooklyn,047,3,024400,3069,3238,169,5.5,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,534,3024400
Brooklyn,047,3,024500,3555,3946,391,11,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,535,3024500
Brooklyn,047,3,024600,2911,3256,345,11.9,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,536,3024600
Brooklyn,047,3,024700,2349,2316,-33,-1.4,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,537,3024700
Brooklyn,047,3,024800,2448,2698,250,10.2,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,538,3024800
Brooklyn,047,3,024900,4240,3823,-417,-9.8,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,539,3024900
Brooklyn,047,3,025000,1532,1722,190,12.4,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,540,3025000
Brooklyn,047,3,025100,3779,3816,37,1,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,541,3025100
Brooklyn,047,3,025200,4654,4786,132,2.8,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,542,3025200
Brooklyn,047,3,025300,2528,2754,226,8.9,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,543,3025300
Brooklyn,047,3,025400,3379,3500,121,3.6,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,544,3025400
Brooklyn,047,3,025500,5077,5102,25,0.5,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,545,3025500
Brooklyn,047,3,025600,2956,3058,102,3.5,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,546,3025600
Brooklyn,047,3,025700,2026,2131,105,5.2,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,547,3025700
Brooklyn,047,3,025800,4329,4597,268,6.2,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,548,3025800
Brooklyn,047,3,025901,1887,2010,123,6.5,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,549,3025901
Brooklyn,047,3,025902,3595,3419,-176,-4.9,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,550,3025902
Brooklyn,047,3,026000,3463,3649,186,5.4,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,551,3026000
Brooklyn,047,3,026100,4445,4917,472,10.6,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,552,3026100
Brooklyn,047,3,026200,2364,2374,10,0.4,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,553,3026200
Brooklyn,047,3,026300,1877,1868,-9,-0.5,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,554,3026300
Brooklyn,047,3,026400,4440,4592,152,3.4,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,555,3026400
Brooklyn,047,3,026500,3717,3838,121,3.3,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,556,3026500
Brooklyn,047,3,026600,3399,3733,334,9.8,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,557,3026600
Brooklyn,047,3,026700,4151,3920,-231,-5.6,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,558,3026700
Brooklyn,047,3,026800,4017,4188,171,4.3,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,559,3026800
Brooklyn,047,3,026900,2809,2770,-39,-1.4,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,560,3026900
Brooklyn,047,3,027000,2337,2449,112,4.8,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,561,3027000
Brooklyn,047,3,027100,2810,2471,-339,-12.1,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,562,3027100
Brooklyn,047,3,027200,3449,3480,31,0.9,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,563,3027200
Brooklyn,047,3,027300,3061,2813,-248,-8.1,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,564,3027300
Brooklyn,047,3,027400,2885,3028,143,5,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,565,3027400
Brooklyn,047,3,027500,4171,4180,9,0.2,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,566,3027500
Brooklyn,047,3,027600,3331,3694,363,10.9,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,567,3027600
Brooklyn,047,3,027700,4001,3945,-56,-1.4,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,568,3027700
Brooklyn,047,3,027800,2758,3220,462,16.8,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,569,3027800
Brooklyn,047,3,027900,3791,3674,-117,-3.1,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,570,3027900
Brooklyn,047,3,028000,1685,1761,76,4.5,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,571,3028000
Brooklyn,047,3,028100,3579,4193,614,17.2,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,572,3028100
Brooklyn,047,3,028200,2890,2943,53,1.8,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,573,3028200
Brooklyn,047,3,028300,3624,4097,473,13.1,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,574,3028300
Brooklyn,047,3,028400,3826,4003,177,4.6,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,575,3028400
Brooklyn,047,3,028501,1422,428,-994,-69.9,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,576,3028501
Brooklyn,047,3,028502,2921,2802,-119,-4.1,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,577,3028502
Brooklyn,047,3,028600,4984,4814,-170,-3.4,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,578,3028600
Brooklyn,047,3,028700,2755,2991,236,8.6,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,579,3028700
Brooklyn,047,3,028800,3503,3458,-45,-1.3,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,580,3028800
Brooklyn,047,3,028900,3432,3538,106,3.1,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,581,3028900
Brooklyn,047,3,029000,3802,3920,118,3.1,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,582,3029000
Brooklyn,047,3,029100,2777,3101,324,11.7,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,583,3029100
Brooklyn,047,3,029200,2442,2539,97,4,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,584,3029200
Brooklyn,047,3,029300,3277,3106,-171,-5.2,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,585,3029300
Brooklyn,047,3,029400,2351,2321,-30,-1.3,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,586,3029400
Brooklyn,047,3,029500,3745,3425,-320,-8.5,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,587,3029500
Brooklyn,047,3,029600,5343,5546,203,3.8,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,588,3029600
Brooklyn,047,3,029700,3349,3344,-5,-0.1,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,589,3029700
Brooklyn,047,3,029800,3355,3717,362,10.8,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,590,3029800
Brooklyn,047,3,029900,1657,2579,922,55.6,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,591,3029900
Brooklyn,047,3,030000,3576,4120,544,15.2,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,592,3030000
Brooklyn,047,3,030100,2650,2750,100,3.8,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,593,3030100
Brooklyn,047,3,030200,3711,4214,503,13.6,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,594,3030200
Brooklyn,047,3,030300,3409,4458,1049,30.8,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,595,3030300
Brooklyn,047,3,030400,3966,4281,315,7.9,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,596,3030400
Brooklyn,047,3,030500,4777,5549,772,16.2,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,597,3030500
Brooklyn,047,3,030600,1918,2005,87,4.5,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,598,3030600
Brooklyn,047,3,030700,3734,4544,810,21.7,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,599,3030700
Brooklyn,047,3,030800,1691,1949,258,15.3,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,600,3030800
Brooklyn,047,3,030900,1593,1754,161,10.1,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,601,3030900
Brooklyn,047,3,031100,2650,2833,183,6.9,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,602,3031100
Brooklyn,047,3,031300,4782,4648,-134,-2.8,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,603,3031300
Brooklyn,047,3,031400,4508,4544,36,0.8,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,604,3031400
Brooklyn,047,3,031500,5371,5175,-196,-3.6,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,605,3031500
Brooklyn,047,3,031701,3673,3433,-240,-6.5,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,606,3031701
Brooklyn,047,3,031702,3579,3363,-216,-6,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,607,3031702
Brooklyn,047,3,031900,3850,3508,-342,-8.9,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,608,3031900
Brooklyn,047,3,032100,5612,5001,-611,-10.9,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,609,3032100
Brooklyn,047,3,032300,3763,3554,-209,-5.6,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,610,3032300
Brooklyn,047,3,032500,6641,6405,-236,-3.6,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,611,3032500
Brooklyn,047,3,032600,7247,6948,-299,-4.1,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,612,3032600
Brooklyn,047,3,032700,3868,2924,-944,-24.4,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,613,3032700
Brooklyn,047,3,032800,3304,3138,-166,-5,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,614,3032800
Brooklyn,047,3,032900,5856,5582,-274,-4.7,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,615,3032900
Brooklyn,047,3,033000,5288,4587,-701,-13.3,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,616,3033000
Brooklyn,047,3,033100,4725,4520,-205,-4.3,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,617,3033100
Brooklyn,047,3,033300,4491,4085,-406,-9,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,618,3033300
Brooklyn,047,3,033500,3120,3139,19,0.6,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,619,3033500
Brooklyn,047,3,033600,5159,4759,-400,-7.8,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,620,3033600
Brooklyn,047,3,033700,4541,4105,-436,-9.6,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,621,3033700
Brooklyn,047,3,033900,4541,4376,-165,-3.6,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,622,3033900
Brooklyn,047,3,034000,2511,2248,-263,-10.5,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,623,3034000
Brooklyn,047,3,034100,2779,2607,-172,-6.2,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,624,3034100
Brooklyn,047,3,034200,7462,6502,-960,-12.9,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,625,3034200
Brooklyn,047,3,034300,5434,5281,-153,-2.8,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,626,3034300
Brooklyn,047,3,034500,2529,2647,118,4.7,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,627,3034500
Brooklyn,047,3,034700,3140,3228,88,2.8,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,628,3034700
Brooklyn,047,3,034800,2029,2537,508,25,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,629,3034800
Brooklyn,047,3,034900,5572,5403,-169,-3,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,630,3034900
Brooklyn,047,3,035000,3584,3296,-288,-8,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,631,3035000
Brooklyn,047,3,035100,5052,4597,-455,-9,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,632,3035100
Brooklyn,047,3,035200,1267,1246,-21,-1.7,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,633,3035200
Brooklyn,047,3,035300,5558,5161,-397,-7.1,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,634,3035300
Brooklyn,047,3,035400,5622,6271,649,11.5,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,635,3035400
Brooklyn,047,3,035500,5433,5253,-180,-3.3,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,636,3035500
Brooklyn,047,3,035601,2931,2912,-19,-0.6,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,637,3035601
Brooklyn,047,3,035602,5233,5271,38,0.7,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,638,3035602
Brooklyn,047,3,035700,2295,2506,211,9.2,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,639,3035700
Brooklyn,047,3,035900,5257,5685,428,8.1,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,640,3035900
Brooklyn,047,3,036001,3475,3217,-258,-7.4,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,641,3036001
Brooklyn,047,3,036002,4230,3930,-300,-7.1,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,642,3036002
Brooklyn,047,3,036100,2533,2608,75,3,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,643,3036100
Brooklyn,047,3,036200,5084,4204,-880,-17.3,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,644,3036200
Brooklyn,047,3,036300,3664,4108,444,12.1,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,645,3036300
Brooklyn,047,3,036400,2641,2405,-236,-8.9,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,646,3036400
Brooklyn,047,3,036501,2349,2624,275,11.7,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,647,3036501
Brooklyn,047,3,036502,996,1255,259,26,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,648,3036502
Brooklyn,047,3,036600,4449,4767,318,7.1,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,649,3036600
Brooklyn,047,3,036700,1373,1305,-68,-5,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,650,3036700
Brooklyn,047,3,036900,4912,4923,11,0.2,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,651,3036900
Brooklyn,047,3,037000,4062,4085,23,0.6,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,652,3037000
Brooklyn,047,3,037100,3982,4120,138,3.5,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,653,3037100
Brooklyn,047,3,037300,4199,3784,-415,-9.9,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,654,3037300
Brooklyn,047,3,037401,4384,4301,-83,-1.9,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,655,3037401
Brooklyn,047,3,037402,4827,4573,-254,-5.3,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,656,3037402
Brooklyn,047,3,037500,2831,2910,79,2.8,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,657,3037500
Brooklyn,047,3,037700,3827,3660,-167,-4.4,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,658,3037700
Brooklyn,047,3,037900,2827,3706,879,31.1,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,659,3037900
Brooklyn,047,3,038100,4849,4763,-86,-1.8,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,660,3038100
Brooklyn,047,3,038200,6161,5943,-218,-3.5,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,661,3038200
Brooklyn,047,3,038300,3999,3931,-68,-1.7,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,662,3038300
Brooklyn,047,3,038500,3628,3422,-206,-5.7,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,663,3038500
Brooklyn,047,3,038600,3377,3477,100,3,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,664,3038600
Brooklyn,047,3,038700,3581,4010,429,12,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,665,3038700
Brooklyn,047,3,038800,3804,3841,37,1,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,666,3038800
Brooklyn,047,3,038900,2287,2773,486,21.3,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,667,3038900
Brooklyn,047,3,039000,2192,2282,90,4.1,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,668,3039000
Brooklyn,047,3,039100,1467,2303,836,57,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,669,3039100
Brooklyn,047,3,039200,2789,2756,-33,-1.2,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,670,3039200
Brooklyn,047,3,039300,2800,3549,749,26.8,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,671,3039300
Brooklyn,047,3,039400,2526,2441,-85,-3.4,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,672,3039400
Brooklyn,047,3,039500,3636,3380,-256,-7,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,673,3039500
Brooklyn,047,3,039600,2030,2126,96,4.7,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,674,3039600
Brooklyn,047,3,039700,3237,3389,152,4.7,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,675,3039700
Brooklyn,047,3,039800,2391,2644,253,10.6,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,676,3039800
Brooklyn,047,3,039900,3777,3823,46,1.2,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,677,3039900
Brooklyn,047,3,040000,2948,3069,121,4.1,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,678,3040000
Brooklyn,047,3,040100,3157,3518,361,11.4,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,679,3040100
Brooklyn,047,3,040200,2564,2740,176,6.9,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,680,3040200
Brooklyn,047,3,040300,2981,3538,557,18.7,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,681,3040300
Brooklyn,047,3,040400,2109,2551,442,21,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,682,3040400
Brooklyn,047,3,040500,1335,1480,145,10.9,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,683,3040500
Brooklyn,047,3,040600,3089,3184,95,3.1,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,684,3040600
Brooklyn,047,3,040800,2921,3566,645,22.1,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,686,3040800
Brooklyn,047,3,040900,3507,3752,245,7,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,687,3040900
Brooklyn,047,3,041000,1749,1773,24,1.4,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,688,3041000
Brooklyn,047,3,041100,2837,3302,465,16.4,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,689,3041100
Brooklyn,047,3,041200,2708,2929,221,8.2,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,690,3041200
Brooklyn,047,3,041300,3249,3822,573,17.6,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,691,3041300
Brooklyn,047,3,041401,1390,1351,-39,-2.8,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,692,3041401
Brooklyn,047,3,041402,1918,1612,-306,-16,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,693,3041402
Brooklyn,047,3,041500,3638,4064,426,11.7,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,694,3041500
Brooklyn,047,3,041600,2483,2324,-159,-6.4,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,695,3041600
Brooklyn,047,3,041700,3197,3609,412,12.9,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,696,3041700
Brooklyn,047,3,041800,2527,2359,-168,-6.6,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,697,3041800
Brooklyn,047,3,041900,3908,3770,-138,-3.5,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,698,3041900
Brooklyn,047,3,042000,2256,1896,-360,-16,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,699,3042000
Brooklyn,047,3,042100,3481,3920,439,12.6,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,700,3042100
Brooklyn,047,3,042200,3674,3568,-106,-2.9,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,701,3042200
Brooklyn,047,3,042300,2634,4217,1583,60.1,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,702,3042300
Brooklyn,047,3,042400,3692,3666,-26,-0.7,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,703,3042400
Brooklyn,047,3,040700,0,14,14,,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,685,3040700
Brooklyn,047,3,042500,2260,3042,782,34.6,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,704,3042500
Brooklyn,047,3,042600,3823,4135,312,8.2,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,705,3042600
Brooklyn,047,3,042700,5599,5074,-525,-9.4,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,706,3042700
Brooklyn,047,3,042800,3655,3857,202,5.5,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,707,3042800
Brooklyn,047,3,042900,5829,5630,-199,-3.4,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,708,3042900
Brooklyn,047,3,043000,3291,3333,42,1.3,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,709,3043000
Brooklyn,047,3,043100,5276,5113,-163,-3.1,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,710,3043100
Brooklyn,047,3,043200,3860,4250,390,10.1,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,711,3043200
Brooklyn,047,3,043300,3668,4064,396,10.8,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,712,3043300
Brooklyn,047,3,043400,3529,3433,-96,-2.7,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,713,3043400
Brooklyn,047,3,043500,4494,4463,-31,-0.7,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,714,3043500
Brooklyn,047,3,043600,4020,4160,140,3.5,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,715,3043600
Brooklyn,047,3,043700,5027,5240,213,4.2,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,716,3043700
Brooklyn,047,3,043800,2674,2481,-193,-7.2,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,717,3043800
Brooklyn,047,3,043900,3778,3829,51,1.3,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,718,3043900
Brooklyn,047,3,044000,2726,2880,154,5.6,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,719,3044000
Brooklyn,047,3,044100,5630,5643,13,0.2,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,720,3044100
Brooklyn,047,3,044200,2739,2658,-81,-3,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,721,3044200
Brooklyn,047,3,044300,5210,5557,347,6.7,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,722,3044300
Brooklyn,047,3,044400,3201,3336,135,4.2,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,723,3044400
Brooklyn,047,3,044500,4576,4446,-130,-2.8,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,724,3044500
Brooklyn,047,3,044600,1819,1909,90,4.9,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,725,3044600
Brooklyn,047,3,044700,1883,2310,427,22.7,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,726,3044700
